Subject,Group,Number,Condition,Order,Item,Outcome,Response,Correct,Relation,Score
1010,WS,5,Not All,BADCE-1,Doughnut-Not All,2--3,yes,correct,truthconditional,1
1010,WS,6,Not All,BADCE-1,Kite-Not All,3--3,no,correct,truthconditional,1
1010,WS,7,Not All,BADCE-1,Star-Not All,0--3,yes,semantic,entailment,1
1010,WS,8,Not All,BADCE-1,Ball-Not All,0--3,yes,semantic,entailment,1
1010,WS,9,Not All,BADCE-1,Cup-Not All,3--3,no,correct,truthconditional,1
1010,WS,10,Not All,BADCE-1,Icecream-Not All,3--3,no,correct,truthconditional,1
1010,WS,11,Not All,BADCE-1,Cake-Not All,2--3,yes,correct,truthconditional,1
1010,WS,12,Not All,BADCE-1,Smile-Not All,3--3,no,correct,truthconditional,1
1010,WS,13,All,BADCE-1,Cloud-All,2--3,no,correct,truthconditional,1
1010,WS,14,All,BADCE-1,Boat-All,3--3,yes,correct,truthconditional,1
1010,WS,15,All,BADCE-1,Bulb-All,0--3,no,correct,truthconditional,1
1010,WS,16,All,BADCE-1,Heart-All,2--3,no,correct,truthconditional,1
1010,WS,17,All,BADCE-1,Circle-All,2--3,no,correct,truthconditional,1
1010,WS,18,All,BADCE-1,Key-All,3--3,yes,correct,truthconditional,1
1010,WS,19,All,BADCE-1,Puzzle-All,0--3,no,correct,truthconditional,1
1010,WS,20,All,BADCE-1,Camera-All,0--3,no,correct,truthconditional,1
1010,WS,21,All,BADCE-1,Flag-All,0--3,no,correct,truthconditional,1
1010,WS,22,All,BADCE-1,Square-All,2--3,no,correct,truthconditional,1
1010,WS,23,All,BADCE-1,Tree-All,3--3,yes,correct,truthconditional,1
1010,WS,24,All,BADCE-1,Flower-All,3--3,yes,correct,truthconditional,1
1010,WS,25,Some,BADCE-1,Camera-Some,3--3,no,pragmatic,entailment,0
1010,WS,26,Some,BADCE-1,Moon-Some,3--3,no,pragmatic,entailment,0
1010,WS,27,Some,BADCE-1,Sun-Some,3--3,no,pragmatic,entailment,0
1010,WS,28,Some,BADCE-1,Puzzle-Some,2--3,yes,correct,truthconditional,1
1010,WS,29,Some,BADCE-1,Square-Some,0--3,no,correct,truthconditional,1
1010,WS,30,Some,BADCE-1,House-Some,0--3,no,correct,truthconditional,1
1010,WS,31,Some,BADCE-1,Balloon-Some,0--3,no,correct,truthconditional,1
1010,WS,32,Some,BADCE-1,Flower-Some,0--3,no,correct,truthconditional,1
1010,WS,33,Some,BADCE-1,Lock-Some,2--3,yes,correct,truthconditional,1
1010,WS,34,Some,BADCE-1,Star-Some,3--3,no,pragmatic,entailment,0
1010,WS,35,Some,BADCE-1,Circle-Some,2--3,yes,correct,truthconditional,1
1010,WS,36,Some,BADCE-1,Tree-Some,2--3,yes,correct,truthconditional,1
1010,WS,37,Or,BADCE-1,Triangle-circle-Or,Neither,no,correct,truthconditional,1
1010,WS,38,Or,BADCE-1,Lightbulb-Or,Either,yes,correct,truthconditional,1
1010,WS,39,Or,BADCE-1,Boat-Or,Either,yes,correct,truthconditional,1
1010,WS,40,Or,BADCE-1,Cup-cake-Or,Neither,no,correct,truthconditional,1
1010,WS,41,Or,BADCE-1,Flowerpot-house-Or,Both,yes,semantic,entailment,1
1010,WS,42,Or,BADCE-1,Smile-Or,Either,yes,correct,truthconditional,1
1010,WS,43,Or,BADCE-1,Smile-heart-Or,Both,yes,semantic,entailment,1
1010,WS,44,Or,BADCE-1,Key-doughnut-Or,Neither,no,correct,truthconditional,1
1010,WS,45,Or,BADCE-1,Arrow-tree-Or,Both,yes,semantic,entailment,1
1010,WS,46,Or,BADCE-1,Ring-Or,Either,yes,correct,truthconditional,1
1010,WS,47,Or,BADCE-1,Phone-cross-Or,Both,yes,semantic,entailment,1
1010,WS,48,Or,BADCE-1,Icecream-sun-Or,Neither,no,correct,truthconditional,1
1010,WS,49,Two,BADCE-1,Ring-Two,0--3,yes,wrong,truthconditional,0
1010,WS,50,Two,BADCE-1,Flowerpot-Two,3--3,no,pragmatic,entailment,0
1010,WS,51,Two,BADCE-1,Arrow-Two,0--3,no,correct,truthconditional,1
1010,WS,52,Two,BADCE-1,Flag-Two,3--3,no,pragmatic,entailment,0
1010,WS,53,Two,BADCE-1,Balloon-Two,2--3,yes,correct,truthconditional,1
1010,WS,54,Two,BADCE-1,Tree-Two,2--3,yes,correct,truthconditional,1
1010,WS,55,Two,BADCE-1,Ball-Two,2--3,yes,correct,truthconditional,1
1010,WS,56,Two,BADCE-1,Lock-Two,3--3,no,pragmatic,entailment,0
1010,WS,57,Two,BADCE-1,Smile-Two,0--3,no,correct,truthconditional,1
1010,WS,58,Two,BADCE-1,Triangle-Two,0--3,no,correct,truthconditional,1
1010,WS,59,Two,BADCE-1,Cloud-Two,3--3,no,pragmatic,entailment,0
1010,WS,60,Two,BADCE-1,Cross-Two,2--3,yes,correct,truthconditional,1
1011,WS,1,Some,DAEBC-2,Puzzle-Some,2--3,yes,correct,truthconditional,1
1011,WS,2,Some,DAEBC-2,Camera-Some,3--3,yes,semantic,entailment,1
1011,WS,3,Some,DAEBC-2,Balloon-Some,0--3,no,correct,truthconditional,1
1011,WS,4,Some,DAEBC-2,Circle-Some,2--3,yes,correct,truthconditional,1
1011,WS,5,Some,DAEBC-2,Star-Some,3--3,yes,semantic,entailment,1
1011,WS,6,Some,DAEBC-2,Square-Some,0--3,no,correct,truthconditional,1
1011,WS,7,Some,DAEBC-2,House-Some,0--3,no,correct,truthconditional,1
1011,WS,8,Some,DAEBC-2,Lock-Some,2--3,yes,correct,truthconditional,1
1011,WS,9,Some,DAEBC-2,Sun-Some,3--3,yes,semantic,entailment,1
1011,WS,10,Some,DAEBC-2,Moon-Some,3--3,yes,semantic,entailment,1
1011,WS,11,Some,DAEBC-2,Tree-Some,2--3,yes,correct,truthconditional,1
1011,WS,12,Some,DAEBC-2,Flower-Some,0--3,no,correct,truthconditional,1
1011,WS,13,All,DAEBC-2,Square-All,2--3,no,correct,truthconditional,1
1011,WS,14,All,DAEBC-2,Flower-All,3--3,yes,correct,truthconditional,1
1011,WS,15,All,DAEBC-2,Flag-All,0--3,no,correct,truthconditional,1
1011,WS,16,All,DAEBC-2,Puzzle-All,0--3,no,correct,truthconditional,1
1011,WS,17,All,DAEBC-2,Tree-All,3--3,yes,correct,truthconditional,1
1011,WS,18,All,DAEBC-2,Circle-All,2--3,no,correct,truthconditional,1
1011,WS,19,All,DAEBC-2,Camera-All,0--3,no,correct,truthconditional,1
1011,WS,20,All,DAEBC-2,Cloud-All,2--3,no,correct,truthconditional,1
1011,WS,21,All,DAEBC-2,Heart-All,2--3,no,correct,truthconditional,1
1011,WS,22,All,DAEBC-2,Lightbulb-Or,0--3,no,correct,truthconditional,1
1011,WS,23,All,DAEBC-2,Key-All,3--3,yes,correct,truthconditional,1
1011,WS,24,All,DAEBC-2,Boat-All,3--3,yes,correct,truthconditional,1
1011,WS,25,Two,DAEBC-2,Flowerpot-Two,3--3,yes,semantic,entailment,1
1011,WS,26,Two,DAEBC-2,Cloud-Two,3--3,yes,semantic,entailment,1
1011,WS,27,Two,DAEBC-2,Smile-Two,0--3,no,correct,truthconditional,1
1011,WS,28,Two,DAEBC-2,Cross-Two,2--3,yes,correct,truthconditional,1
1011,WS,29,Two,DAEBC-2,Tree-Two,2--3,yes,correct,truthconditional,1
1011,WS,30,Two,DAEBC-2,Balloon-Two,2--3,yes,correct,truthconditional,1
1011,WS,31,Two,DAEBC-2,Arrow-Two,0--3,no,correct,truthconditional,1
1011,WS,32,Two,DAEBC-2,Ring-Two,0--3,no,correct,truthconditional,1
1011,WS,33,Two,DAEBC-2,Lock-Two,3--3,yes,semantic,entailment,1
1011,WS,34,Two,DAEBC-2,Flag-Two,3--3,yes,semantic,entailment,1
1011,WS,35,Two,DAEBC-2,Triangle-Two,0--3,no,correct,truthconditional,1
1011,WS,36,Two,DAEBC-2,Ball-Two,2--3,yes,correct,truthconditional,1
1011,WS,37,Not All,DAEBC-2,Cup-Not All,3--3,no,correct,truthconditional,1
1011,WS,38,Not All,DAEBC-2,Cake-Not All,2--3,yes,correct,truthconditional,1
1011,WS,39,Not All,DAEBC-2,Star-Not All,0--3,no,pragmatic,entailment,0
1011,WS,40,Not All,DAEBC-2,Triangle-Not All,2--3,yes,correct,truthconditional,1
1011,WS,41,Not All,DAEBC-2,Kite-Not All,3--3,no,correct,truthconditional,1
1011,WS,42,Not All,DAEBC-2,Smile-Not All,3--3,no,correct,truthconditional,1
1011,WS,43,Not All,DAEBC-2,Heart-Not All,0--3,no,pragmatic,entailment,0
1011,WS,44,Not All,DAEBC-2,Flower-Not All,2--3,yes,correct,truthconditional,1
1011,WS,45,Not All,DAEBC-2,Ball-Not All,0--3,no,pragmatic,entailment,0
1011,WS,46,Not All,DAEBC-2,Icecream-Not All,3--3,no,correct,truthconditional,1
1011,WS,47,Not All,DAEBC-2,Phone-Not All,0--3,no,pragmatic,entailment,0
1011,WS,48,Not All,DAEBC-2,Doughnut-Not All,2--3,yes,correct,truthconditional,1
1011,WS,49,Or,DAEBC-2,Smile-heart-Or,Both,yes,semantic,entailment,1
1011,WS,50,Or,DAEBC-2,Boat-Or,Either,yes,correct,truthconditional,1
1011,WS,51,Or,DAEBC-2,Triangle-circle-Or,Neither,no,correct,truthconditional,1
1011,WS,52,Or,DAEBC-2,Arrow-tree-Or,Both,yes,semantic,entailment,1
1011,WS,53,Or,DAEBC-2,Ring-Or,Either,yes,correct,truthconditional,1
1011,WS,54,Or,DAEBC-2,Lightbulb-Or,Either,yes,correct,truthconditional,1
1011,WS,55,Or,DAEBC-2,Cup-cake-Or,Neither,no,correct,truthconditional,1
1011,WS,56,Or,DAEBC-2,Phone-cross-Or,Both,yes,semantic,entailment,1
1011,WS,57,Or,DAEBC-2,Icecream-sun-Or,Neither,no,correct,truthconditional,1
1011,WS,58,Or,DAEBC-2,Flowerpot-house-Or,Both,yes,semantic,entailment,1
1011,WS,59,Or,DAEBC-2,Key-doughnut-Or,Neither,no,correct,truthconditional,1
1011,WS,60,Or,DAEBC-2,Smile-Or,Either,yes,correct,truthconditional,1
1012,WS,1,Some,DAEBC-1,Camera-Some,3--3,yes,semantic,entailment,1
1012,WS,2,Some,DAEBC-1,Moon-Some,3--3,yes,semantic,entailment,1
1012,WS,3,Some,DAEBC-1,Sun-Some,3--3,no,pragmatic,entailment,0
1012,WS,4,Some,DAEBC-1,Puzzle-Some,2--3,no,wrong,truthconditional,0
1012,WS,5,Some,DAEBC-1,Square-Some,0--3,no,correct,truthconditional,1
1012,WS,6,Some,DAEBC-1,House-Some,0--3,no,correct,truthconditional,1
1012,WS,7,Some,DAEBC-1,Balloon-Some,0--3,no,correct,truthconditional,1
1012,WS,8,Some,DAEBC-1,Flower-Some,0--3,yes,wrong,truthconditional,0
1012,WS,9,Some,DAEBC-1,Lock-Some,2--3,yes,correct,truthconditional,1
1012,WS,10,Some,DAEBC-1,Star-Some,3--3,yes,semantic,entailment,1
1012,WS,11,Some,DAEBC-1,Circle-Some,2--3,yes,correct,truthconditional,1
1012,WS,12,Some,DAEBC-1,Tree-Some,2--3,yes,correct,truthconditional,1
1012,WS,13,All,DAEBC-1,Cloud-All,2--3,no,correct,truthconditional,1
1012,WS,14,All,DAEBC-1,Boat-All,3--3,yes,correct,truthconditional,1
1012,WS,15,All,DAEBC-1,Bulb-All,0--3,no,correct,truthconditional,1
1012,WS,16,All,DAEBC-1,Heart-All,2--3,yes,wrong,truthconditional,0
1012,WS,17,All,DAEBC-1,Circle-All,2--3,no,correct,truthconditional,1
1012,WS,18,All,DAEBC-1,Key-All,3--3,yes,correct,truthconditional,1
1012,WS,19,All,DAEBC-1,Puzzle-All,0--3,no,correct,truthconditional,1
1012,WS,20,All,DAEBC-1,Camera-All,0--3,no,correct,truthconditional,1
1012,WS,21,All,DAEBC-1,Flag-All,0--3,no,correct,truthconditional,1
1012,WS,22,All,DAEBC-1,Square-All,2--3,no,correct,truthconditional,1
1012,WS,23,All,DAEBC-1,Tree-All,3--3,yes,correct,truthconditional,1
1012,WS,24,All,DAEBC-1,Flower-All,3--3,yes,correct,truthconditional,1
1012,WS,25,Two,DAEBC-1,Ring-Two,0--3,no,correct,truthconditional,1
1012,WS,26,Two,DAEBC-1,Flowerpot-Two,3--3,yes,semantic,entailment,1
1012,WS,27,Two,DAEBC-1,Arrow-Two,0--3,no,correct,truthconditional,1
1012,WS,28,Two,DAEBC-1,Flag-Two,3--3,yes,semantic,entailment,1
1012,WS,29,Two,DAEBC-1,Balloon-Two,2--3,no,wrong,truthconditional,0
1012,WS,30,Two,DAEBC-1,Tree-Two,2--3,yes,correct,truthconditional,1
1012,WS,31,Two,DAEBC-1,Ball-Two,2--3,yes,correct,truthconditional,1
1012,WS,32,Two,DAEBC-1,Lock-Two,3--3,yes,semantic,entailment,1
1012,WS,33,Two,DAEBC-1,Smile-Two,0--3,no,correct,truthconditional,1
1012,WS,34,Two,DAEBC-1,Triangle-Two,0--3,no,correct,truthconditional,1
1012,WS,35,Two,DAEBC-1,Cloud-Two,3--3,no,pragmatic,entailment,0
1012,WS,36,Two,DAEBC-1,Cross-Two,2--3,yes,correct,truthconditional,1
1012,WS,37,Not All,DAEBC-1,Flower-Not All,2--3,yes,correct,truthconditional,1
1012,WS,38,Not All,DAEBC-1,Heart-Not All,0--3,no,pragmatic,entailment,0
1012,WS,39,Not All,DAEBC-1,Phone-Not All,0--3,no,pragmatic,entailment,0
1012,WS,40,Not All,DAEBC-1,Triangle-Not All,2--3,no,wrong,truthconditional,0
1012,WS,41,Not All,DAEBC-1,Doughnut-Not All,2--3,yes,correct,truthconditional,1
1012,WS,42,Not All,DAEBC-1,Kite-Not All,3--3,no,correct,truthconditional,1
1012,WS,43,Not All,DAEBC-1,Star-Not All,0--3,no,pragmatic,entailment,0
1012,WS,44,Not All,DAEBC-1,Ball-Not All,0--3,no,pragmatic,entailment,0
1012,WS,45,Not All,DAEBC-1,Cup-Not All,3--3,no,correct,truthconditional,1
1012,WS,46,Not All,DAEBC-1,Icecream-Not All,3--3,no,correct,truthconditional,1
1012,WS,47,Not All,DAEBC-1,Cake-Not All,2--3,no,wrong,truthconditional,0
1012,WS,48,Not All,DAEBC-1,Smile-Not All,3--3,yes,wrong,truthconditional,0
1012,WS,49,Or,DAEBC-1,Triangle-circle-Or,Neither,no,correct,truthconditional,1
1012,WS,50,Or,DAEBC-1,Lightbulb-Or,Either,yes,correct,truthconditional,1
1012,WS,51,Or,DAEBC-1,Boat-Or,Either,yes,correct,truthconditional,1
1012,WS,52,Or,DAEBC-1,Cup-cake-Or,Neither,no,correct,truthconditional,1
1012,WS,53,Or,DAEBC-1,Flowerpot-house-Or,Both,yes,semantic,entailment,1
1012,WS,54,Or,DAEBC-1,Smile-Or,Either,yes,correct,truthconditional,1
1012,WS,55,Or,DAEBC-1,Smile-heart-Or,Both,yes,semantic,entailment,1
1012,WS,56,Or,DAEBC-1,Key-doughnut-Or,Neither,no,correct,truthconditional,1
1012,WS,57,Or,DAEBC-1,Arrow-tree-Or,Both,yes,semantic,entailment,1
1012,WS,58,Or,DAEBC-1,Ring-Or,Either,yes,correct,truthconditional,1
1012,WS,59,Or,DAEBC-1,Phone-cross-Or,Both,yes,semantic,entailment,1
1012,WS,60,Or,DAEBC-1,Icecream-sun-Or,Neither,no,correct,truthconditional,1
2010,MA,1,Not All,BADCE-1,Flower-Not All,2--3,yes,correct,truthconditional,1
2010,MA,2,Not All,BADCE-1,Heart-Not All,0--3,no,pragmatic,entailment,0
2010,MA,3,Not All,BADCE-1,Phone-Not All,0--3,no,pragmatic,entailment,0
2010,MA,4,Not All,BADCE-1,Triangle-Not All,2--3,yes,correct,truthconditional,1
2010,MA,5,Not All,BADCE-1,Doughnut-Not All,2--3,yes,correct,truthconditional,1
2010,MA,6,Not All,BADCE-1,Kite-Not All,3--3,no,correct,truthconditional,1
2010,MA,7,Not All,BADCE-1,Star-Not All,0--3,no,pragmatic,entailment,0
2010,MA,8,Not All,BADCE-1,Ball-Not All,0--3,no,pragmatic,entailment,0
2010,MA,9,Not All,BADCE-1,Cup-Not All,3--3,no,correct,truthconditional,1
2010,MA,10,Not All,BADCE-1,Icecream-Not All,3--3,no,correct,truthconditional,1
2010,MA,11,Not All,BADCE-1,Cake-Not All,2--3,yes,correct,truthconditional,1
2010,MA,12,Not All,BADCE-1,Smile-Not All,3--3,no,correct,truthconditional,1
2010,MA,13,All,BADCE-1,Cloud-All,2--3,no,correct,truthconditional,1
2010,MA,14,All,BADCE-1,Boat-All,3--3,yes,correct,truthconditional,1
2010,MA,15,All,BADCE-1,Bulb-All,0--3,no,correct,truthconditional,1
2010,MA,16,All,BADCE-1,Heart-All,2--3,no,correct,truthconditional,1
2010,MA,17,All,BADCE-1,Circle-All,2--3,no,correct,truthconditional,1
2010,MA,18,All,BADCE-1,Key-All,3--3,yes,correct,truthconditional,1
2010,MA,19,All,BADCE-1,Puzzle-All,0--3,no,correct,truthconditional,1
2010,MA,20,All,BADCE-1,Camera-All,0--3,no,correct,truthconditional,1
2010,MA,21,All,BADCE-1,Flag-All,0--3,no,correct,truthconditional,1
2010,MA,22,All,BADCE-1,Square-All,2--3,no,correct,truthconditional,1
2010,MA,23,All,BADCE-1,Tree-All,3--3,yes,correct,truthconditional,1
2010,MA,24,All,BADCE-1,Flower-All,3--3,yes,correct,truthconditional,1
2010,MA,25,Some,BADCE-1,Camera-Some,3--3,no,pragmatic,entailment,0
2010,MA,26,Some,BADCE-1,Moon-Some,3--3,no,pragmatic,entailment,0
2010,MA,27,Some,BADCE-1,Sun-Some,3--3,no,pragmatic,entailment,0
2010,MA,28,Some,BADCE-1,Puzzle-Some,2--3,yes,correct,truthconditional,1
2010,MA,29,Some,BADCE-1,Square-Some,0--3,no,correct,truthconditional,1
2010,MA,30,Some,BADCE-1,House-Some,0--3,no,correct,truthconditional,1
2010,MA,31,Some,BADCE-1,Balloon-Some,0--3,no,correct,truthconditional,1
2010,MA,32,Some,BADCE-1,Flower-Some,0--3,no,correct,truthconditional,1
2010,MA,33,Some,BADCE-1,Lock-Some,2--3,yes,correct,truthconditional,1
2010,MA,34,Some,BADCE-1,Star-Some,3--3,no,pragmatic,entailment,0
2010,MA,35,Some,BADCE-1,Circle-Some,2--3,yes,correct,truthconditional,1
2010,MA,36,Some,BADCE-1,Tree-Some,2--3,yes,correct,truthconditional,1
2010,MA,37,Or,BADCE-1,Triangle-circle-Or,Neither,no,correct,truthconditional,1
2010,MA,38,Or,BADCE-1,Lightbulb-Or,Either,yes,correct,truthconditional,1
2010,MA,39,Or,BADCE-1,Boat-Or,Either,yes,correct,truthconditional,1
2010,MA,40,Or,BADCE-1,Cup-cake-Or,Neither,no,correct,truthconditional,1
2010,MA,41,Or,BADCE-1,Flowerpot-house-Or,Both,yes,semantic,entailment,1
2010,MA,42,Or,BADCE-1,Smile-Or,Either,yes,correct,truthconditional,1
2010,MA,43,Or,BADCE-1,Smile-heart-Or,Both,yes,semantic,entailment,1
2010,MA,44,Or,BADCE-1,Key-doughnut-Or,Neither,no,correct,truthconditional,1
2010,MA,45,Or,BADCE-1,Arrow-tree-Or,Both,yes,semantic,entailment,1
2010,MA,46,Or,BADCE-1,Ring-Or,Either,yes,correct,truthconditional,1
2010,MA,47,Or,BADCE-1,Phone-cross-Or,Both,yes,semantic,entailment,1
2010,MA,48,Or,BADCE-1,Icecream-sun-Or,Neither,no,correct,truthconditional,1
2010,MA,49,Two,BADCE-1,Ring-Two,0--3,no,correct,truthconditional,1
2010,MA,50,Two,BADCE-1,Flowerpot-Two,3--3,no,pragmatic,entailment,0
2010,MA,51,Two,BADCE-1,Arrow-Two,0--3,no,correct,truthconditional,1
2010,MA,52,Two,BADCE-1,Flag-Two,3--3,no,pragmatic,entailment,0
2010,MA,53,Two,BADCE-1,Balloon-Two,2--3,yes,correct,truthconditional,1
2010,MA,54,Two,BADCE-1,Tree-Two,2--3,yes,correct,truthconditional,1
2010,MA,55,Two,BADCE-1,Ball-Two,2--3,yes,correct,truthconditional,1
2010,MA,56,Two,BADCE-1,Lock-Two,3--3,no,pragmatic,entailment,0
2010,MA,57,Two,BADCE-1,Smile-Two,0--3,no,correct,truthconditional,1
2010,MA,58,Two,BADCE-1,Triangle-Two,0--3,no,correct,truthconditional,1
2010,MA,59,Two,BADCE-1,Cloud-Two,3--3,no,pragmatic,entailment,0
2010,MA,60,Two,BADCE-1,Cross-Two,2--3,yes,correct,truthconditional,1
2011,MA,1,Some,DAEBC-2,Puzzle-Some,2--3,yes,correct,truthconditional,1
2011,MA,2,Some,DAEBC-2,Camera-Some,3--3,yes,semantic,entailment,1
2011,MA,3,Some,DAEBC-2,Balloon-Some,0--3,no,correct,truthconditional,1
2011,MA,4,Some,DAEBC-2,Circle-Some,2--3,yes,correct,truthconditional,1
2011,MA,5,Some,DAEBC-2,Star-Some,3--3,yes,semantic,entailment,1
2011,MA,6,Some,DAEBC-2,Square-Some,0--3,no,correct,truthconditional,1
2011,MA,7,Some,DAEBC-2,House-Some,0--3,no,correct,truthconditional,1
2011,MA,8,Some,DAEBC-2,Lock-Some,2--3,yes,correct,truthconditional,1
2011,MA,9,Some,DAEBC-2,Sun-Some,3--3,yes,semantic,entailment,1
2011,MA,10,Some,DAEBC-2,Moon-Some,3--3,yes,semantic,entailment,1
2011,MA,11,Some,DAEBC-2,Tree-Some,2--3,yes,correct,truthconditional,1
2011,MA,12,Some,DAEBC-2,Flower-Some,0--3,no,correct,truthconditional,1
2011,MA,13,All,DAEBC-2,Square-All,2--3,no,correct,truthconditional,1
2011,MA,14,All,DAEBC-2,Flower-All,3--3,yes,correct,truthconditional,1
2011,MA,15,All,DAEBC-2,Flag-All,0--3,no,correct,truthconditional,1
2011,MA,16,All,DAEBC-2,Puzzle-All,0--3,no,correct,truthconditional,1
2011,MA,17,All,DAEBC-2,Tree-All,3--3,yes,correct,truthconditional,1
2011,MA,18,All,DAEBC-2,Circle-All,2--3,no,correct,truthconditional,1
2011,MA,19,All,DAEBC-2,Camera-All,0--3,no,correct,truthconditional,1
2011,MA,20,All,DAEBC-2,Cloud-All,2--3,no,correct,truthconditional,1
2011,MA,21,All,DAEBC-2,Heart-All,2--3,no,correct,truthconditional,1
2011,MA,22,All,DAEBC-2,Lightbulb-Or,0--3,no,correct,truthconditional,1
2011,MA,23,All,DAEBC-2,Key-All,3--3,yes,correct,truthconditional,1
2011,MA,24,All,DAEBC-2,Boat-All,3--3,yes,correct,truthconditional,1
2011,MA,25,Two,DAEBC-2,Flowerpot-Two,3--3,no,pragmatic,entailment,0
2011,MA,26,Two,DAEBC-2,Cloud-Two,3--3,no,pragmatic,entailment,0
2011,MA,27,Two,DAEBC-2,Smile-Two,0--3,no,correct,truthconditional,1
2011,MA,28,Two,DAEBC-2,Cross-Two,2--3,yes,correct,truthconditional,1
2011,MA,29,Two,DAEBC-2,Tree-Two,2--3,yes,correct,truthconditional,1
2011,MA,30,Two,DAEBC-2,Balloon-Two,2--3,yes,correct,truthconditional,1
2011,MA,31,Two,DAEBC-2,Arrow-Two,0--3,no,correct,truthconditional,1
2011,MA,32,Two,DAEBC-2,Ring-Two,0--3,no,correct,truthconditional,1
2011,MA,33,Two,DAEBC-2,Lock-Two,3--3,no,pragmatic,entailment,0
2011,MA,34,Two,DAEBC-2,Flag-Two,3--3,no,pragmatic,entailment,0
2011,MA,35,Two,DAEBC-2,Triangle-Two,0--3,no,correct,truthconditional,1
2011,MA,36,Two,DAEBC-2,Ball-Two,2--3,yes,correct,truthconditional,1
2011,MA,37,Not All,DAEBC-2,Cup-Not All,3--3,no,correct,truthconditional,1
2011,MA,38,Not All,DAEBC-2,Cake-Not All,2--3,yes,correct,truthconditional,1
2011,MA,39,Not All,DAEBC-2,Star-Not All,0--3,yes,semantic,entailment,1
2011,MA,40,Not All,DAEBC-2,Triangle-Not All,2--3,yes,correct,truthconditional,1
2011,MA,41,Not All,DAEBC-2,Kite-Not All,3--3,no,correct,truthconditional,1
2011,MA,42,Not All,DAEBC-2,Smile-Not All,3--3,no,correct,truthconditional,1
2011,MA,43,Not All,DAEBC-2,Heart-Not All,0--3,yes,semantic,entailment,1
2011,MA,44,Not All,DAEBC-2,Flower-Not All,2--3,yes,correct,truthconditional,1
2011,MA,45,Not All,DAEBC-2,Ball-Not All,0--3,yes,semantic,entailment,1
2011,MA,46,Not All,DAEBC-2,Icecream-Not All,3--3,no,correct,truthconditional,1
2011,MA,47,Not All,DAEBC-2,Phone-Not All,0--3,yes,semantic,entailment,1
2011,MA,48,Not All,DAEBC-2,Doughnut-Not All,2--3,yes,correct,truthconditional,1
2011,MA,49,Or,DAEBC-2,Smile-heart-Or,Both,yes,semantic,entailment,1
2011,MA,50,Or,DAEBC-2,Boat-Or,Either,yes,correct,truthconditional,1
2011,MA,51,Or,DAEBC-2,Triangle-circle-Or,Neither,no,correct,truthconditional,1
2011,MA,52,Or,DAEBC-2,Arrow-tree-Or,Both,yes,semantic,entailment,1
2011,MA,53,Or,DAEBC-2,Ring-Or,Either,yes,correct,truthconditional,1
2011,MA,54,Or,DAEBC-2,Lightbulb-Or,Either,yes,correct,truthconditional,1
2011,MA,55,Or,DAEBC-2,Cup-cake-Or,Neither,no,correct,truthconditional,1
2011,MA,56,Or,DAEBC-2,Phone-cross-Or,Both,yes,semantic,entailment,1
2011,MA,57,Or,DAEBC-2,Icecream-sun-Or,Neither,no,correct,truthconditional,1
2011,MA,58,Or,DAEBC-2,Flowerpot-house-Or,Both,yes,semantic,entailment,1
2011,MA,59,Or,DAEBC-2,Key-doughnut-Or,Neither,no,correct,truthconditional,1
2011,MA,60,Or,DAEBC-2,Smile-Or,Either,yes,correct,truthconditional,1
2012,MA,1,Some,DAEBC-1,Camera-Some,3--3,no,pragmatic,entailment,0
2012,MA,2,Some,DAEBC-1,Moon-Some,3--3,no,pragmatic,entailment,0
2012,MA,3,Some,DAEBC-1,Sun-Some,3--3,no,pragmatic,entailment,0
2012,MA,4,Some,DAEBC-1,Puzzle-Some,2--3,yes,correct,truthconditional,1
2012,MA,5,Some,DAEBC-1,Square-Some,0--3,no,correct,truthconditional,1
2012,MA,6,Some,DAEBC-1,House-Some,0--3,no,correct,truthconditional,1
2012,MA,7,Some,DAEBC-1,Balloon-Some,0--3,no,correct,truthconditional,1
2012,MA,8,Some,DAEBC-1,Flower-Some,0--3,no,correct,truthconditional,1
2012,MA,9,Some,DAEBC-1,Lock-Some,2--3,yes,correct,truthconditional,1
2012,MA,10,Some,DAEBC-1,Star-Some,3--3,no,pragmatic,entailment,0
2012,MA,11,Some,DAEBC-1,Circle-Some,2--3,yes,correct,truthconditional,1
2012,MA,12,Some,DAEBC-1,Tree-Some,2--3,yes,correct,truthconditional,1
2012,MA,13,All,DAEBC-1,Cloud-All,2--3,no,correct,truthconditional,1
2012,MA,14,All,DAEBC-1,Boat-All,3--3,yes,correct,truthconditional,1
2012,MA,15,All,DAEBC-1,Bulb-All,0--3,no,correct,truthconditional,1
2012,MA,16,All,DAEBC-1,Heart-All,2--3,no,correct,truthconditional,1
2012,MA,17,All,DAEBC-1,Circle-All,2--3,no,correct,truthconditional,1
2012,MA,18,All,DAEBC-1,Key-All,3--3,yes,correct,truthconditional,1
2012,MA,19,All,DAEBC-1,Puzzle-All,0--3,no,correct,truthconditional,1
2012,MA,20,All,DAEBC-1,Camera-All,0--3,no,correct,truthconditional,1
2012,MA,21,All,DAEBC-1,Flag-All,0--3,no,correct,truthconditional,1
2012,MA,22,All,DAEBC-1,Square-All,2--3,no,correct,truthconditional,1
2012,MA,23,All,DAEBC-1,Tree-All,3--3,yes,correct,truthconditional,1
2012,MA,24,All,DAEBC-1,Flower-All,3--3,yes,correct,truthconditional,1
